project,index,git-merge,imediff,jfstmerge,jdime,automergeptm,intellimerge,spork,mergiraf,mastery,d3j
voldemort/voldemort,194,0.0031692981719970703,0.05899381637573242,1.610671043395996,2.1352179050445557,1.651559829711914,0.3254055976867676,2.3438351154327393,0.00836634635925293,1.2663278579711914,0.39788055419921875
voldemort/voldemort,201,0.0022280216217041016,0.0553288459777832,,8.544902086257935,9.050007104873657,2.4737679958343506,5.373690128326416,0.020424365997314453,2.431311845779419,0.6203365325927734
voldemort/voldemort,207,0.0008699893951416016,0.042322635650634766,2.909130334854126,3.510136842727661,4.213024377822876,1.023538589477539,4.902187347412109,0.0046787261962890625,1.9868907928466797,0.6004667282104492
voldemort/voldemort,213,0.0022351741790771484,0.11146306991577148,3.8143815994262695,8.680933475494385,8.330445766448975,1.5015630722045898,9.509665250778198,0.008097648620605469,3.5565478801727295,1.620574951171875
voldemort/voldemort,215,0.0009996891021728516,0.06394529342651367,2.6313445568084717,2.247114896774292,2.6819000244140625,1.1669683456420898,6.997846841812134,0.05362391471862793,2.261873722076416,0.9367771148681641
voldemort/voldemort,217,0.002373218536376953,0.07704567909240723,,4.1197755336761475,4.637982368469238,1.1946330070495605,3.8808841705322266,0.012574911117553711,1.7563836574554443,0.9405572414398193
voldemort/voldemort,219,0.0009944438934326172,0.06479382514953613,1.8110969066619873,2.304260015487671,2.922469139099121,0.9079742431640625,3.2262215614318848,0.009410619735717773,1.3309383392333984,0.5169498920440674
voldemort/voldemort,220,0.004285097122192383,0.08858275413513184,6.4184417724609375,9.088288068771362,9.349480152130127,2.570305585861206,11.999935150146484,0.02748250961303711,4.977699518203735,1.8585679531097412
voldemort/voldemort,222,0.007904291152954102,0.07092499732971191,3.595869541168213,5.876121282577515,6.590713262557983,1.482224941253662,7.902073383331299,0.015262603759765625,3.0915842056274414,0.8196427822113037
voldemort/voldemort,225,0.008915901184082031,0.1495962142944336,,3.9627950191497803,4.123598337173462,2.0444998741149902,5.293341875076294,0.018642187118530273,2.1975183486938477,1.3388419151306152
voldemort/voldemort,230,0.0012395381927490234,0.14629507064819336,4.055485486984253,34.538830280303955,39.39026069641113,2.3630502223968506,7.995991468429565,0.03163433074951172,2.935404062271118,2.4336180686950684
voldemort/voldemort,232,0.0033164024353027344,0.06124114990234375,2.290985345840454,2.9107308387756348,3.325674533843994,0.9011015892028809,5.2370617389678955,0.07245326042175293,2.4090986251831055,0.5067148208618164
voldemort/voldemort,233,0.002206563949584961,0.02498030662536621,1.7185604572296143,1.875687837600708,1.6568260192871094,0.569204568862915,2.3924458026885986,0.01289820671081543,1.1863079071044922,0.19225740432739258
